size,num_rooms,distance_city,age,price
98.55,7,19.79,3,83191.08
56.83,4,20.56,24,104482.02
101.99,5,5.36,29,55601.69
96.66,6,27.98,19,73000.45
130.1,2,21.69,10,29397.71
164.38,7,17.85,4,66933.21
123.81,2,6.13,11,107711.31
181.94,6,17.04,9,116650.77
162.44,4,17.85,34,32663.16
141.97,6,12.55,12,206384.51
101.68,6,9.21,24,139914.17
95.23,2,21.89,37,10000.0
116.99,2,2.88,0,130475.1
125.34,1,12.19,6,142850.63
71.34,6,12.79,22,78912.83
51.26,5,29.06,38,52420.73
98.02,6,15.55,25,60727.55
179.66,2,29.57,16,159909.23
119.63,5,17.7,17,226391.91
135.95,1,3.59,3,153239.26
182.33,6,8.2,26,160966.79
197.81,6,24.63,40,144681.68
48.35,2,14.78,16,10000.0
30.07,2,29.45,2,27214.62
46.05,3,23.61,28,97529.93
184.7,3,27.29,11,66425.53
51.18,1,13.44,26,72054.62
178.42,6,9.39,1,112955.83
40.74,7,22.47,36,21436.37
188.33,1,23.4,5,73106.37
158.01,6,2.21,22,258473.91
184.28,1,26.12,18,53866.86
43.54,3,13.0,34,10000.0
47.78,2,25.35,25,95645.52
191.02,5,13.24,27,131359.91
134.96,2,21.27,23,39650.55
82.97,5,12.05,12,51877.14
181.73,1,10.49,24,200280.58
38.38,1,18.8,29,19587.84
145.52,1,25.5,31,61243.8
187.89,6,2.29,5,219053.81
110.66,4,20.8,2,133984.89
161.12,7,12.45,17,96604.53
72.25,6,19.78,4,52536.51
131.91,4,15.08,2,88290.52
131.0,6,17.6,32,29155.7
72.54,1,9.51,15,183305.24
93.76,7,8.95,36,121337.98
103.33,4,2.45,32,59983.2
74.56,1,24.79,37,10000.0
113.3,4,10.86,36,178578.09
127.11,7,28.64,31,100010.26
116.09,5,1.84,5,155696.73
175.7,3,8.48,16,88405.54
137.7,7,13.14,28,156820.57
39.21,4,19.35,24,16545.82
31.56,6,13.34,34,139167.19
50.13,2,9.53,39,20829.07
179.83,6,20.04,12,73489.44
52.84,3,18.78,16,60662.16
150.55,1,3.68,36,119355.22
174.8,7,28.74,21,73156.64
40.19,7,27.23,21,76752.24
48.42,5,15.97,16,46974.32
51.73,7,3.29,23,10000.0
180.02,3,13.88,31,159655.14
105.84,6,12.85,11,130610.08
57.9,7,13.32,6,121947.2
64.66,3,7.64,30,31578.19
111.38,2,13.47,28,62802.72
120.49,4,17.07,39,10000.0
138.04,3,29.52,38,33315.02
144.2,6,22.78,20,136555.22
179.37,3,24.11,39,32356.96
190.58,3,9.86,15,127842.03
140.88,3,22.45,35,33543.41
53.79,2,5.47,29,30409.82
106.07,7,16.58,31,54886.8
189.81,6,24.65,3,69229.88
104.53,7,12.55,8,85434.17
145.35,2,15.19,1,10000.0
177.49,5,16.63,27,168497.23
90.12,1,20.0,2,10000.0
173.96,5,23.74,38,99965.4
151.51,2,1.96,24,107217.45
164.78,2,10.42,22,121310.09
181.95,3,25.59,35,10000.0
32.01,7,27.7,28,64049.86
41.75,7,12.49,19,73374.72
78.72,1,25.43,14,61585.3
185.85,3,8.59,17,146735.01
170.39,2,24.76,35,10000.0
135.32,4,21.43,22,58021.25
32.65,6,19.88,36,33198.35
139.42,1,5.27,18,46253.59
115.4,6,8.41,22,75087.81
128.48,5,16.3,31,114343.85
180.42,7,21.03,2,167536.88
128.39,2,25.29,4,56663.69
172.76,6,4.99,15,229297.8
153.91,5,16.67,39,81087.85
150.78,2,8.77,36,90883.59
130.71,2,16.12,10,10000.0
164.7,2,29.3,39,10000.0
96.62,7,5.56,35,28700.63
65.72,2,16.0,21,102264.62
187.1,2,5.23,2,133603.45
49.89,2,7.67,36,81241.6
95.61,4,12.0,2,125635.62
35.07,7,19.31,27,10000.0
111.74,4,4.53,22,127263.94
169.03,2,11.81,32,37595.35
69.99,5,9.39,13,213328.07
71.47,1,18.1,30,10503.24
163.12,7,25.83,26,79752.92
63.15,3,12.85,39,10000.0
46.6,1,6.76,31,71957.07
32.87,7,22.8,37,132042.94
77.42,3,28.62,24,45258.64
104.38,1,10.61,36,83225.3
182.47,4,13.24,4,176437.68
32.22,6,12.4,15,138980.84
149.69,2,29.62,0,10000.0
105.99,3,3.92,25,163901.22
161.31,4,2.22,25,167704.68
92.44,5,23.05,17,57894.96
53.94,5,22.04,23,73725.24
98.89,4,18.6,31,10000.0
124.87,5,27.03,23,96572.22
110.32,6,20.15,19,67284.14
93.07,5,13.43,15,85214.85
173.46,5,14.18,15,143893.66
33.79,1,4.85,35,10000.0
159.88,3,14.18,39,10000.0
178.36,4,1.43,39,163877.26
124.06,1,23.07,39,10000.0
189.93,7,14.37,13,114168.28
83.44,1,14.36,18,41401.03
53.45,3,12.17,7,10000.0
42.69,5,20.52,33,10000.0
133.45,5,12.68,6,123849.25
75.27,2,5.09,38,10000.0
106.38,7,21.51,40,119353.07
180.26,6,22.21,11,186995.4
88.92,3,11.81,33,93077.59
37.71,4,23.61,5,96829.38
173.58,3,15.41,0,49218.37
127.67,6,2.44,25,186970.12
88.17,3,28.57,18,123060.4
65.92,2,9.07,35,72015.08
186.32,5,10.51,29,160145.24
163.88,1,2.69,19,87346.61
117.84,2,20.98,29,10000.0
70.86,2,29.82,3,99604.32
188.31,7,11.82,19,141728.94
40.02,3,28.35,26,32339.83
49.75,3,29.27,24,17490.2
173.45,7,4.17,33,196245.95
43.75,1,22.57,9,49652.95
168.88,7,13.78,33,124259.61
108.6,7,13.48,13,135605.77
32.5,4,8.44,28,107473.92
115.71,7,10.06,28,126248.56
148.85,2,24.51,6,13431.28
130.83,5,7.19,34,72289.78
88.58,5,8.46,38,79472.5
154.56,5,24.0,21,64983.08
54.01,4,6.86,12,63383.51
160.99,7,3.05,10,190511.75
37.72,3,23.47,27,10000.0
41.68,3,7.19,35,44211.71
164.41,3,13.7,21,129545.09
178.13,2,13.2,2,83812.84
176.55,5,13.63,30,95212.12
67.23,6,29.9,36,71626.55
188.26,5,6.66,12,203923.55
95.05,7,27.32,39,138942.52
80.65,2,16.67,13,131168.69
187.59,6,2.45,14,250202.09
135.38,3,3.32,38,123036.72
153.96,1,18.23,22,120508.71
86.66,7,10.41,2,83668.15
34.68,5,3.95,9,66576.92
191.68,1,14.42,20,64186.71
146.74,2,10.53,12,137258.33
190.21,6,12.28,27,196428.79
99.04,5,11.76,9,183100.47
168.99,3,21.26,3,71493.26
44.06,2,6.28,36,10000.0
163.44,5,11.36,38,210637.45
159.12,6,27.65,3,124319.57
48.87,2,26.02,37,33085.46
165.65,6,20.91,10,94109.88
137.73,5,10.85,18,230168.18
46.98,4,21.42,34,69891.45
108.83,5,2.44,14,153847.6
139.47,2,20.33,33,10000.0
38.18,4,9.35,27,98057.5
152.63,2,21.01,23,107408.28
30.51,3,4.66,1,47786.84
133.97,7,9.24,3,151883.06
80.98,5,27.39,38,99528.82
134.61,2,28.84,14,57676.7
159.19,2,27.37,27,59525.32
95.95,1,2.72,39,69646.56
126.8,5,1.38,1,63563.62
184.5,5,2.7,22,165848.52
151.91,4,8.62,31,237873.8
115.16,6,20.73,29,10000.0
192.59,6,6.62,34,99250.92
197.71,7,7.53,0,241451.43
113.43,4,23.0,34,60822.01
57.32,3,25.02,3,42683.22
66.13,4,10.08,5,71259.64
108.09,3,6.33,2,99968.84
61.75,5,21.37,6,99000.54
175.52,1,1.44,31,78835.61
127.12,6,26.96,17,87300.86
30.96,7,28.81,22,37245.55
100.38,3,8.05,6,87816.44
96.74,2,24.04,25,36692.19
31.1,6,10.7,39,83936.05
179.0,5,17.14,39,60042.96
106.7,7,17.4,7,140926.96
161.08,3,5.86,2,172390.09
192.05,2,13.15,32,78833.65
148.02,4,11.73,21,149895.24
43.22,4,29.52,36,34156.61
184.25,1,3.63,14,142978.48
57.56,6,22.81,0,116278.52
58.6,6,24.06,29,159589.57
59.06,3,27.3,21,83978.02
113.1,1,20.91,23,99897.91
103.73,7,4.25,17,109162.12
123.6,6,18.07,13,97130.92
157.44,6,29.21,7,99391.07
117.85,6,2.46,40,78609.25
87.74,2,14.88,31,10000.0
41.42,4,18.65,6,10000.0
184.46,4,27.08,32,64501.27
82.87,1,20.06,40,130733.98
53.48,6,22.87,7,145730.44
134.56,5,4.7,37,158700.92
196.49,2,20.21,6,78451.62
112.84,3,19.99,29,94155.09
187.17,7,16.22,4,17074.54
91.18,5,21.61,28,156024.29
144.43,6,19.19,1,146587.52
38.62,6,21.18,9,89265.33
52.3,6,13.73,14,165991.22
47.55,3,21.82,2,10000.0
162.06,2,15.6,17,107253.75
97.3,1,20.78,33,10000.0
88.55,7,18.25,37,10000.0
97.64,5,3.78,21,168542.64
52.44,1,20.83,26,57367.82
146.05,7,20.89,30,112544.49
109.84,4,26.09,2,165077.88
192.48,2,4.46,31,111572.43
74.82,7,29.0,22,81174.25
96.62,2,17.46,32,77630.06
64.51,1,13.17,1,100166.51
180.42,7,13.11,39,137755.15
96.85,7,26.43,2,104119.89
56.01,5,15.85,16,136588.54
91.48,3,17.86,31,16205.38
36.15,4,12.35,8,46720.2
82.05,7,6.47,9,105351.1
140.03,4,5.85,8,143281.6
173.91,4,4.91,35,200084.28
54.97,2,23.79,27,64650.03
186.34,6,10.96,26,149932.08
55.72,6,15.93,21,49638.32
180.67,1,16.48,20,196288.07
135.01,6,19.06,16,99989.54
138.71,6,10.02,33,157756.81
146.06,3,7.4,22,127387.77
166.85,2,21.88,38,19045.44
192.86,3,20.33,15,132340.54
70.09,2,8.56,8,91299.17
70.95,1,21.49,15,10000.0
143.64,4,12.76,15,132450.94
109.37,6,12.32,28,77561.67
144.77,4,10.59,18,51656.97
165.57,3,21.93,38,10000.0
185.75,3,28.46,14,78768.6
110.27,7,8.85,15,173163.33
153.78,7,15.58,38,107645.22
77.66,1,6.14,11,72134.12
33.76,6,27.34,23,184937.51
185.9,3,15.73,33,10000.0
61.51,4,18.28,13,149321.88
97.5,7,13.95,5,94630.4
186.85,1,14.14,39,104709.82
151.96,1,8.71,15,132243.52
188.63,3,2.53,27,165093.83
63.22,7,27.02,38,111396.9
168.82,3,23.53,35,51352.59
106.98,4,7.38,31,172168.65
68.42,6,27.21,1,41122.3
114.27,5,24.84,37,10000.0
54.16,1,3.3,29,10000.0
124.69,3,5.54,15,118976.56
194.81,3,22.43,7,123967.14
108.31,3,25.48,26,14435.44
145.38,1,4.26,8,234798.59
188.74,6,1.73,21,198893.0
165.43,6,24.79,9,67988.97
128.14,4,20.78,16,127140.35
63.15,1,4.23,36,21099.64
159.74,6,11.36,6,137618.55
104.69,5,2.82,37,65053.75
141.91,1,2.05,37,147050.16
112.25,6,6.17,5,110176.28
142.64,2,4.48,1,175003.49
81.19,5,21.08,5,168317.89
119.94,6,21.13,20,64394.27
57.96,1,6.76,8,15575.54
56.21,7,12.33,36,25759.73
34.55,6,6.41,29,141345.33
88.47,6,11.83,25,45381.31
170.63,7,20.12,9,124122.69
138.79,7,24.63,9,141916.79
134.71,5,18.5,7,87663.99
147.5,7,26.94,33,169458.13
162.92,2,4.75,17,189964.29
35.91,4,3.66,2,122879.17
195.94,1,15.83,16,10000.0
159.96,7,5.59,34,111705.46
94.79,1,1.41,5,58631.27
173.7,7,29.43,9,150438.76
193.67,6,17.25,38,53028.06
113.81,7,25.41,17,10000.0
150.27,3,16.49,10,37724.13
105.24,3,4.8,8,123412.3
194.88,2,29.48,39,57136.67
151.05,1,19.41,30,48366.0
79.65,2,11.04,40,60398.36
151.95,6,29.73,25,65305.36
61.3,6,28.79,16,21973.74
135.05,3,7.12,26,152270.73
183.04,2,25.16,25,57451.35
71.59,7,19.78,21,10000.0
76.16,6,24.0,11,95487.87
143.73,2,25.85,38,18148.92
161.27,6,17.29,6,133127.6
161.71,2,12.64,2,88416.26
163.37,6,12.58,23,138026.13
95.64,3,22.18,32,10000.0
37.66,3,8.29,3,70955.33
41.44,1,13.42,29,103074.65
42.24,5,23.23,27,63506.87
126.83,6,3.65,29,206352.28
130.71,2,18.14,18,10000.0
40.23,7,1.02,5,104088.7
73.12,4,29.32,27,182486.19
114.34,2,22.14,4,97694.34
82.27,2,17.58,30,10000.0
98.6,5,17.43,18,151123.04
36.18,5,14.76,3,10000.0
69.33,7,18.46,31,98000.26
52.41,6,12.29,31,12102.81
128.05,5,16.51,19,119626.84
122.6,3,7.88,25,99712.47
127.18,6,21.1,8,176311.2
132.45,6,23.33,13,156553.82
144.26,7,17.77,13,228095.62
69.64,2,2.32,5,162836.97
161.68,4,24.42,11,159004.06
78.07,6,14.23,37,10000.0
30.2,4,29.08,19,88964.77
82.05,5,20.3,17,41667.91
130.82,3,26.66,4,97252.98
168.76,4,26.83,17,159093.49
86.21,1,12.79,14,60830.52
148.84,4,6.78,24,114322.02
102.53,2,28.92,18,76916.36
48.68,6,17.4,14,40267.31
84.59,1,21.15,24,24746.37
152.23,2,11.67,4,41310.81
144.65,4,9.69,39,92221.78
175.07,5,9.41,21,213815.17
159.79,5,12.41,37,32364.53
100.37,4,8.19,39,82566.59
190.16,3,22.61,12,10000.0
73.76,1,23.96,12,89073.34
132.59,2,22.84,10,104596.91
149.97,7,8.5,23,130680.82
75.84,4,8.65,21,171738.02
144.92,6,21.29,7,124165.57
115.09,2,18.56,19,120740.61
188.98,5,20.4,21,134515.9
175.88,3,3.89,6,100427.06
194.45,7,17.56,5,119414.02
111.39,1,14.89,12,52625.83
174.78,3,6.59,25,117696.66
110.34,5,4.83,31,71284.17
36.34,1,2.24,11,10208.41
187.91,2,21.98,9,93822.33
39.28,1,5.1,29,22944.33
49.52,6,26.05,13,106166.66
96.89,3,16.33,24,73268.99
136.76,7,14.67,0,199860.89
189.79,7,3.29,23,225552.41
149.99,5,9.65,10,163500.04
85.63,4,7.42,3,170793.99
38.17,2,9.6,7,13800.57
170.9,2,28.05,30,108244.37
82.7,3,6.31,16,69248.53
141.52,1,9.74,27,79202.8
156.05,6,24.23,16,66287.18
169.66,7,1.81,22,305313.63
83.34,6,27.02,23,24177.36
77.7,7,17.89,2,148276.75
139.93,4,13.71,11,92187.56
109.19,2,29.81,12,62189.79
68.82,7,23.95,15,76082.74
37.98,2,24.64,24,21963.35
60.8,7,10.77,35,109282.02
186.79,2,6.77,5,183241.8
69.74,2,1.47,13,73165.85
127.51,1,7.25,35,48229.84
73.12,4,13.79,29,141471.21
50.89,4,23.72,15,106810.94
102.57,7,14.87,24,72161.78
157.65,3,8.22,30,131927.88
65.8,1,28.31,7,103278.55
69.24,5,17.13,10,54286.03
66.85,6,27.62,32,52896.14
37.93,5,9.58,3,153960.7
156.04,7,1.48,18,183362.99
57.72,2,20.2,5,83083.22
104.69,6,12.99,33,97892.09
142.29,5,14.41,31,190812.27
139.17,6,15.36,33,138276.36
100.37,5,23.81,24,174017.74
38.51,3,19.55,9,10000.0
178.31,4,5.47,27,127757.41
178.28,1,6.22,13,76154.56
36.82,5,23.68,14,32428.13
151.14,5,22.02,6,153446.01
72.06,2,19.19,18,44042.65
61.67,2,3.45,39,10000.0
50.27,4,29.01,2,38488.75
123.98,7,27.63,25,10000.0
143.83,1,14.18,2,110611.43
36.13,6,28.04,24,43791.94
89.93,5,29.18,25,86264.63
84.12,7,4.17,4,107857.47
59.84,4,28.42,30,88041.58
60.9,1,11.46,12,114304.94
54.54,4,6.11,27,81858.26
179.44,4,25.65,8,88159.3
63.2,6,1.04,22,166454.62
80.05,4,26.44,33,182764.04
81.8,7,16.04,20,55300.02
76.06,1,24.33,0,21210.41
93.61,6,11.95,20,76584.9
178.74,2,23.85,18,129452.78
73.75,6,27.21,16,69416.77
191.1,5,22.49,17,101680.53
75.56,4,27.72,19,100868.94
90.98,2,1.51,3,64416.3
97.89,5,3.43,32,156899.41
127.36,2,5.38,11,137973.27
42.13,7,28.7,31,48300.01
84.02,7,20.28,23,123314.9
69.54,2,14.43,29,83796.76
170.53,6,9.6,31,157502.12
60.58,4,11.93,13,96814.94
139.87,5,10.85,8,199931.81
153.05,2,19.99,30,64528.31
120.85,7,7.51,34,100456.43
40.92,6,3.43,34,140646.97
162.96,3,22.73,20,121380.28
184.99,1,21.63,22,118279.47
121.08,4,9.64,0,84827.5
159.81,1,16.39,10,19625.66
198.1,7,4.87,33,176965.41
30.16,7,12.26,23,10000.0
105.18,5,14.93,33,80784.93
118.53,7,22.37,16,10000.0
97.88,3,23.48,5,119247.64
104.01,2,7.31,26,93038.29
188.13,7,5.2,3,181867.54
61.11,3,21.02,2,58163.32
66.88,1,9.16,19,86073.06
116.88,5,23.4,28,148109.17
134.55,2,24.94,16,96855.99
133.6,5,9.05,28,161131.92
148.71,1,22.33,1,81495.15
67.29,4,13.25,1,92156.93
30.36,1,11.09,8,10000.0
57.42,3,6.61,16,51775.01
137.41,3,24.48,11,58077.89
180.67,2,16.95,0,27250.87
187.23,7,24.5,7,186480.15
162.32,7,18.73,2,56687.14
57.88,4,22.93,37,93553.2
175.83,2,25.47,40,59928.32
133.6,4,20.52,35,167768.29
64.65,7,15.03,36,88602.46
49.39,6,28.94,37,67441.68
157.51,7,12.67,16,190959.11
81.8,7,4.15,39,128073.52
62.28,6,15.67,6,152966.88
55.9,6,16.68,20,40107.98
195.04,3,27.03,18,10000.0
119.82,3,21.54,31,10000.0
189.97,1,12.78,36,52667.27
37.39,7,19.25,15,82196.84
128.94,1,19.41,37,10000.0
168.25,2,23.34,25,56507.02
109.41,4,28.74,5,169905.61
89.9,5,13.15,34,37086.78
139.35,5,21.09,14,30395.68
32.83,6,24.84,6,81138.31
96.43,3,21.18,33,10000.0
133.98,3,17.67,4,42256.53
85.02,2,9.93,20,10000.0
88.38,2,18.47,27,10000.0
136.81,1,23.16,30,110832.25
133.33,4,8.78,19,93648.29
160.02,4,13.27,40,81453.91
127.6,4,15.05,22,188366.82
124.05,5,14.26,27,68036.63
146.55,7,17.56,16,114756.66
42.8,5,6.61,24,48989.85
99.86,2,9.38,18,68846.77
190.43,3,6.98,29,55105.94
199.53,3,23.52,21,65852.86
75.09,3,1.29,24,48774.99
97.06,1,10.47,7,17187.7
172.07,1,5.76,6,57451.57
79.28,5,27.15,1,106687.75
122.54,3,16.5,10,10000.0
30.09,5,17.62,8,68236.53
143.17,1,10.57,12,116646.55
135.21,6,14.74,33,39495.91
156.4,1,17.05,17,72604.01
187.33,4,23.86,37,79790.15
38.03,2,2.33,14,10000.0
47.31,7,23.58,14,132090.23
64.56,3,12.23,4,47799.64
170.33,5,20.28,36,145486.72
80.01,4,17.51,20,14749.57
33.32,1,16.39,6,40081.61
179.29,7,2.01,5,213473.32
181.05,1,2.38,11,112016.56
80.26,3,4.81,24,139606.05
143.1,4,17.2,37,88371.41
169.15,3,5.78,38,10000.0
51.43,3,27.39,24,96528.33
104.15,4,4.97,37,116946.23
175.37,1,18.66,13,40908.52
66.63,6,19.78,12,100342.22
82.24,4,9.8,12,73851.44
163.53,3,18.32,24,58680.52
170.1,2,16.5,13,91005.34
113.15,1,29.11,11,49253.35
58.26,7,25.99,24,52713.49
30.57,2,12.44,26,144291.6
41.56,6,23.59,9,44382.19
162.4,2,19.37,19,116152.07
121.13,5,22.21,25,178109.69
124.47,6,20.58,22,138908.36
81.9,6,25.41,6,152829.31
176.07,1,12.78,39,45559.62
44.29,1,2.59,37,57750.89
119.95,6,2.37,12,211484.28
82.23,4,7.68,15,141123.74
66.52,7,5.09,18,22154.74
154.48,1,25.16,34,11440.37
50.24,5,9.71,32,25042.87
79.2,5,6.89,13,95194.36
113.02,5,1.88,8,109035.44
178.55,1,20.96,10,63815.21
139.53,5,29.43,17,167011.56
120.94,2,24.55,22,69499.13
89.95,2,14.92,19,158494.39
103.92,3,20.84,13,56847.63
50.78,6,9.87,13,34702.47
153.92,4,24.55,31,10000.0
38.5,5,17.37,4,30747.59
79.73,7,12.06,4,135808.87
111.46,6,11.99,7,149909.85
41.1,3,7.51,33,10000.0
53.21,5,17.69,36,10000.0
195.18,3,2.53,24,137704.65
129.59,1,21.0,4,10000.0
111.55,5,1.49,36,106442.71
171.55,6,21.56,7,103800.4
99.63,5,9.42,11,60034.02
140.59,4,9.03,38,107255.92
157.68,7,20.43,29,75863.55
129.08,4,5.95,36,35042.46
113.35,6,21.59,14,166622.54
118.38,5,22.52,34,91905.18
104.99,5,14.42,22,131315.58
142.26,6,25.53,34,90630.68
121.88,6,18.64,34,28410.36
182.78,4,1.42,13,179351.08
194.13,3,24.52,32,17786.91
165.12,2,13.34,30,149737.03
196.95,1,3.41,29,314692.93
138.49,2,16.32,14,10000.0
161.81,5,8.13,39,135735.03
113.59,5,3.31,38,116958.69
169.58,6,24.05,26,127340.96
177.3,7,21.88,25,134954.02
109.56,1,11.74,6,95233.42
176.45,4,17.97,9,128226.22
170.94,3,22.59,22,50296.01
33.51,6,14.48,30,95519.3
63.18,6,12.44,30,27761.44
50.66,5,7.99,23,221208.13
120.55,7,17.63,19,114429.74
52.85,7,10.14,5,93989.43
40.04,5,10.51,21,75530.32
47.18,5,21.8,2,35902.11
80.89,6,14.37,16,201244.38
183.98,6,24.06,21,148350.82
53.78,4,3.29,28,193941.38
116.64,5,12.63,10,74258.75
40.26,1,19.17,22,103398.46
195.82,7,25.41,17,45208.01
106.56,2,3.49,13,197968.36
95.59,4,7.94,19,135869.84
179.13,1,12.02,10,152014.43
192.61,5,2.24,5,187092.42
112.65,4,1.82,6,158243.0
131.07,7,19.85,16,88405.09
60.11,1,11.95,10,81625.09
41.68,6,20.81,3,137260.73
148.42,3,19.4,8,21106.67
121.02,7,19.41,12,113291.09
93.46,1,2.09,27,81723.23
122.97,2,15.22,9,51796.51
65.45,2,28.08,20,97146.96
47.42,6,8.52,11,156239.89
69.09,3,24.03,37,56598.93
127.81,5,24.12,17,45389.04
176.3,6,25.95,25,167351.08
147.65,1,17.52,7,10000.0
189.54,5,14.18,11,142255.96
84.38,3,4.24,28,129159.46
121.4,4,4.94,20,92641.29
107.1,2,1.62,39,109408.87
197.47,7,4.06,15,108963.87
171.46,3,23.49,31,73060.98
65.4,5,23.04,36,58957.05
116.23,2,16.9,18,52793.3
67.82,2,7.22,11,10000.0
110.73,1,25.05,4,39382.34
135.86,1,28.32,14,10000.0
117.15,6,26.33,39,75331.19
52.65,3,23.84,39,19866.99
187.05,1,20.0,7,148644.61
133.91,6,19.92,18,32829.66
52.77,3,22.98,3,107581.61
147.21,7,21.42,4,140810.76
66.57,3,11.77,31,51820.67
40.11,4,21.72,12,21467.19
192.31,2,5.18,11,127568.12
154.13,5,14.77,30,143524.64
197.1,7,28.07,16,148788.2
198.62,7,9.66,6,213457.41
79.23,3,25.14,28,29539.84
46.95,5,25.02,2,56815.14
62.71,4,16.25,4,77006.2
32.04,5,12.58,28,96902.42
58.87,2,23.59,1,10000.0
96.46,7,13.01,5,194482.3
127.11,2,12.87,22,128179.75
110.89,3,1.87,4,117563.38
71.38,3,28.7,23,130646.76
66.75,4,3.59,30,90325.26
35.88,4,5.98,4,113930.94
126.28,6,15.77,35,155678.5
141.36,4,5.13,5,153478.46
177.92,6,23.43,30,87312.67
164.7,4,4.22,7,247593.8
110.57,1,14.19,12,10000.0
99.2,2,24.93,30,10000.0
183.41,2,11.46,4,196365.02
97.54,2,10.93,9,10000.0
54.13,6,27.5,27,42304.35
32.89,3,9.85,33,13237.65
60.65,5,1.66,27,64347.13
101.51,6,11.24,4,170647.81
43.41,4,18.48,12,56788.07
124.72,6,4.88,38,151758.16
121.81,1,12.09,5,39176.47
48.07,6,4.2,38,10000.0
45.46,7,13.47,35,26679.24
198.87,6,9.28,24,119080.06
111.42,4,23.94,36,51885.25
117.33,4,4.68,19,273048.52
115.03,3,10.05,10,76918.26
116.9,2,13.71,26,214064.23
48.62,1,15.23,25,14347.08
126.43,1,13.68,2,16018.49
159.9,7,23.29,38,124465.83
64.27,5,28.9,25,133273.37
196.54,3,16.67,20,10000.0
75.97,1,15.62,5,10000.0
84.16,4,6.44,29,84585.13
31.65,1,29.94,8,18461.87
156.23,7,1.42,36,79652.39
30.25,2,23.08,0,91606.01
94.07,7,9.46,29,125184.24
98.56,2,18.22,24,110228.3
160.58,5,29.98,5,119454.32
50.25,7,1.08,23,123784.7
126.51,6,19.21,33,50636.33
53.61,4,6.84,18,133516.91
190.66,5,22.08,30,62045.09
135.02,4,1.26,32,105530.55
173.25,1,28.34,35,85486.88
123.09,4,30.0,16,117378.17
131.44,7,29.2,21,112160.23
146.33,2,13.6,36,46849.45
105.76,1,16.18,3,14840.28
45.72,5,17.1,15,80331.53
159.07,7,9.96,39,168413.91
62.15,3,24.34,27,69301.27
159.65,3,12.97,1,113878.68
84.68,5,18.61,10,27509.36
176.75,4,13.81,29,119927.57
46.23,5,5.0,35,36611.45
150.08,5,27.4,28,25389.55
55.88,2,19.93,21,10000.0
194.58,2,28.87,16,29753.86
35.73,3,15.52,3,27357.73
53.11,2,23.9,14,80116.34
195.06,4,10.04,38,156172.78
32.96,3,3.53,25,209089.03
198.72,5,28.56,22,98523.29
146.73,1,19.22,31,78918.27
195.67,3,17.37,11,112294.07
180.17,1,14.47,7,72594.93
39.41,4,12.84,2,115580.01
54.37,1,1.86,29,90287.01
156.76,2,6.81,36,10000.0
136.61,1,11.17,5,25463.07
141.33,3,28.45,29,143720.87
103.99,3,7.51,33,37895.15
181.5,7,8.5,15,258549.21
141.37,2,29.38,17,91492.16
67.19,6,9.7,33,132473.9
86.59,1,11.61,29,74273.53
165.75,2,28.96,12,91578.97
89.45,4,3.41,40,69555.76
120.91,2,28.27,30,16183.43
108.0,2,12.43,39,10000.0
116.6,7,13.13,32,194649.66
163.14,2,25.82,11,22877.54
43.02,5,26.5,35,10000.0
116.81,7,8.82,25,162471.54
110.46,7,3.34,6,190084.48
32.56,4,29.27,4,92344.78
116.74,5,17.4,40,90566.79
83.25,3,24.54,12,40689.66
82.23,4,26.48,30,10000.0
55.64,3,23.93,17,10000.0
72.97,6,22.79,7,88155.61
32.92,4,20.14,11,167551.63
78.12,7,3.55,5,99549.32
161.6,5,16.96,21,58029.46
108.81,1,25.86,17,36816.86
129.75,3,15.51,35,61435.39
167.07,6,2.88,21,159034.73
33.94,4,12.75,35,19940.94
33.11,7,3.85,4,117521.8
168.58,3,10.02,26,110221.44
77.42,7,22.06,10,170379.72
38.66,5,22.58,21,95968.88
30.71,2,15.4,4,16487.75
95.46,1,6.88,2,10000.0
148.81,1,18.25,22,10000.0
192.85,1,3.59,11,136996.67
189.52,2,9.64,37,89130.33
157.54,4,22.68,24,83051.03
109.33,6,17.09,2,102285.86
158.8,2,23.06,38,10000.0
146.24,5,29.36,40,67046.91
128.91,3,25.52,25,20621.47
169.65,3,26.15,37,17069.71
192.89,3,7.48,21,101966.07
150.05,1,14.7,7,10000.0
105.42,6,1.1,6,136448.25
109.56,7,2.63,9,197163.38
102.55,5,21.02,4,134280.75
134.65,7,5.48,36,51725.77
129.97,4,8.29,20,42870.21
50.5,2,15.07,34,94497.93
125.14,1,27.09,0,83262.39
165.71,5,1.43,29,119104.64
109.14,5,1.91,7,130748.15
73.67,7,9.5,32,134464.53
193.88,2,29.14,5,154828.82
129.46,7,29.81,24,114171.05
173.98,3,12.55,19,43895.48
96.12,4,20.78,14,28232.82
71.8,7,29.49,37,81082.27
148.49,2,3.59,2,177011.84
80.69,2,12.26,0,94232.14
187.72,2,6.73,2,199252.58
118.86,3,26.89,6,22476.35
174.25,6,22.69,5,87850.93
53.28,5,25.8,20,77561.25
67.47,1,9.74,4,10000.0
42.68,1,10.18,9,82624.77
55.05,3,27.44,15,20442.29
151.43,4,21.25,16,32039.74
165.01,2,20.36,37,53137.09
123.49,1,1.09,1,91122.62
50.14,7,9.01,20,85510.97
113.4,7,24.44,31,222719.26
175.44,1,10.28,10,64803.0
185.45,1,4.97,31,198927.15
183.99,4,10.56,4,166773.74
